DateID,Date,Year,Month,Day,Month-Year,Day-Month-Year,ChicagoFiscalYear,IllinoisFiscalYear,Federal Holiday,DayOfWeek,Weekend,MinTemp(F),MaxTemp(F),New Snow,Snow Depth,Precipitation
3184,9/18/2020,2020,9,18,09_2020,18_09_2020,2020,2021,,Friday,weekday,49,61,0,0,0
3185,9/19/2020,2020,9,19,09_2020,19_09_2020,2020,2021,,Saturday,weekend,46,67,0,0,0
3186,9/20/2020,2020,9,20,09_2020,20_09_2020,2020,2021,,Sunday,weekend,50,73,0,0,0
3187,9/21/2020,2020,9,21,09_2020,21_09_2020,2020,2021,,Monday,weekday,52,75,0,0,0
3188,9/22/2020,2020,9,22,09_2020,22_09_2020,2020,2021,,Tuesday,weekday,55,79,0,0,0
3189,9/23/2020,2020,9,23,09_2020,23_09_2020,2020,2021,,Wednesday,weekday,58,79,0,0,0
3190,9/24/2020,2020,9,24,09_2020,24_09_2020,2020,2021,,Thursday,weekday,56,79,0,0,0
3191,9/25/2020,2020,9,25,09_2020,25_09_2020,2020,2021,,Friday,weekday,59,81,0,0,0
3192,9/26/2020,2020,9,26,09_2020,26_09_2020,2020,2021,,Saturday,weekend,63,78,0,0,0
3193,9/27/2020,2020,9,27,09_2020,27_09_2020,2020,2021,,Sunday,weekend,54,78,0,0,0.11
3194,9/28/2020,2020,9,28,09_2020,28_09_2020,2020,2021,,Monday,weekday,51,63,0,0,0.18
3195,9/29/2020,2020,9,29,09_2020,29_09_2020,2020,2021,,Tuesday,weekday,45,61,0,0,0
3196,9/30/2020,2020,9,30,09_2020,30_09_2020,2020,2021,,Wednesday,weekday,51,68,0,0,0
3197,10/1/2020,2020,10,1,10_2020,01_10_2020,2020,2021,,Thursday,weekday,46,58,0,0,0.26
3198,10/2/2020,2020,10,2,10_2020,02_10_2020,2020,2021,,Friday,weekday,43,56,0,0,0
3199,10/3/2020,2020,10,3,10_2020,03_10_2020,2020,2021,,Saturday,weekend,46,57,0,0,0.21
3200,10/4/2020,2020,10,4,10_2020,04_10_2020,2020,2021,,Sunday,weekend,40,57,0,0,0.03
3201,10/5/2020,2020,10,5,10_2020,05_10_2020,2020,2021,,Monday,weekday,36,63,0,0,0
3202,10/6/2020,2020,10,6,10_2020,06_10_2020,2020,2021,,Tuesday,weekday,51,75,0,0,0
3203,10/7/2020,2020,10,7,10_2020,07_10_2020,2020,2021,,Wednesday,weekday,55,76,0,0,0
3204,10/8/2020,2020,10,8,10_2020,08_10_2020,2020,2021,,Thursday,weekday,50,70,0,0,0
3205,10/9/2020,2020,10,9,10_2020,09_10_2020,2020,2021,,Friday,weekday,51,82,0,0,0
3206,10/10/2020,2020,10,10,10_2020,10_10_2020,2020,2021,,Saturday,weekend,58,77,0,0,0
3207,10/11/2020,2020,10,11,10_2020,11_10_2020,2020,2021,,Sunday,weekend,57,68,0,0,0
3208,10/12/2020,2020,10,12,10_2020,12_10_2020,2020,2021,Columbus Day,Monday,weekday,47,67,0,0,0.17
3209,10/13/2020,2020,10,13,10_2020,13_10_2020,2020,2021,,Tuesday,weekday,44,73,0,0,0
3210,10/14/2020,2020,10,14,10_2020,14_10_2020,2020,2021,,Wednesday,weekday,47,78,0,0,0
3211,10/15/2020,2020,10,15,10_2020,15_10_2020,2020,2021,,Thursday,weekday,42,64,0,0,0
3212,10/16/2020,2020,10,16,10_2020,16_10_2020,2020,2021,,Friday,weekday,36,55,0,0,0
3213,10/17/2020,2020,10,17,10_2020,17_10_2020,2020,2021,,Saturday,weekend,38,65,0,0,0
3214,10/18/2020,2020,10,18,10_2020,18_10_2020,2020,2021,,Sunday,weekend,40,59,0,0,0.27
3215,10/19/2020,2020,10,19,10_2020,19_10_2020,2020,2021,,Monday,weekday,40,52,0,0,0.1
3216,10/20/2020,2020,10,20,10_2020,20_10_2020,2020,2021,,Tuesday,weekday,43,55,0,0,0.18
3217,10/21/2020,2020,10,21,10_2020,21_10_2020,2020,2021,,Wednesday,weekday,46,58,0,0,0.65
3218,10/22/2020,2020,10,22,10_2020,22_10_2020,2020,2021,,Thursday,weekday,48,79,0,0,1.74
3219,10/23/2020,2020,10,23,10_2020,23_10_2020,2020,2021,,Friday,weekday,41,70,0,0,0.64
3220,10/24/2020,2020,10,24,10_2020,24_10_2020,2020,2021,,Saturday,weekend,35,47,0,0,0
3221,10/25/2020,2020,10,25,10_2020,25_10_2020,2020,2021,,Sunday,weekend,42,47,0,0,0
3222,10/26/2020,2020,10,26,10_2020,26_10_2020,2020,2021,,Monday,weekday,34,42,0,0,0.05
3223,10/27/2020,2020,10,27,10_2020,27_10_2020,2020,2021,,Tuesday,weekday,33,37,0,0,0.08
3224,10/28/2020,2020,10,28,10_2020,28_10_2020,2020,2021,,Wednesday,weekday,32,51,0,0,0
3225,10/29/2020,2020,10,29,10_2020,29_10_2020,2020,2021,,Thursday,weekday,36,50,0,0,0
3226,10/30/2020,2020,10,30,10_2020,30_10_2020,2020,2021,,Friday,weekday,30,44,0,0,0
3227,10/31/2020,2020,10,31,10_2020,31_10_2020,2020,2021,,Saturday,weekend,32,59,0,0,0
3228,11/1/2020,2020,11,1,11_2020,01_11_2020,2020,2021,,Sunday,weekend,31,55,0,0,0
3229,11/2/2020,2020,11,2,11_2020,02_11_2020,2020,2021,,Monday,weekday,28,51,0,0,0
3230,11/3/2020,2020,11,3,11_2020,03_11_2020,2020,2021,,Tuesday,weekday,38,70,0,0,0
3231,11/4/2020,2020,11,4,11_2020,04_11_2020,2020,2021,,Wednesday,weekday,49,75,0,0,0
3232,11/5/2020,2020,11,5,11_2020,05_11_2020,2020,2021,,Thursday,weekday,56,71,0,0,0
3233,11/6/2020,2020,11,6,11_2020,06_11_2020,2020,2021,,Friday,weekday,49,74,0,0,0
3234,11/7/2020,2020,11,7,11_2020,07_11_2020,2020,2021,,Saturday,weekend,52,72,0,0,0
3235,11/8/2020,2020,11,8,11_2020,08_11_2020,2020,2021,,Sunday,weekend,54,77,0,0,0
3236,11/9/2020,2020,11,9,11_2020,09_11_2020,2020,2021,,Monday,weekday,63,76,0,0,0
3237,11/10/2020,2020,11,10,11_2020,10_11_2020,2020,2021,,Tuesday,weekday,44,74,0,0,0.91
3238,11/11/2020,2020,11,11,11_2020,11_11_2020,2020,2021,Veterans Day,Wednesday,weekday,35,46,0,0,0
3239,11/12/2020,2020,11,12,11_2020,12_11_2020,2020,2021,,Thursday,weekday,35,53,0,0,0
3240,11/13/2020,2020,11,13,11_2020,13_11_2020,2020,2021,,Friday,weekday,30,46,0,0,0
3241,11/14/2020,2020,11,14,11_2020,14_11_2020,2020,2021,,Saturday,weekend,29,50,0,0,0.39
3242,11/15/2020,2020,11,15,11_2020,15_11_2020,2020,2021,,Sunday,weekend,34,55,0,0,0.07
3243,11/16/2020,2020,11,16,11_2020,16_11_2020,2020,2021,,Monday,weekday,32,48,0,0,0
3244,11/17/2020,2020,11,17,11_2020,17_11_2020,2020,2021,,Tuesday,weekday,30,42,0,0,0
3245,11/18/2020,2020,11,18,11_2020,18_11_2020,2020,2021,,Wednesday,weekday,35,51,0,0,0
3246,11/19/2020,2020,11,19,11_2020,19_11_2020,2020,2021,,Thursday,weekday,45,66,0,0,0
3247,11/20/2020,2020,11,20,11_2020,20_11_2020,2020,2021,,Friday,weekday,43,64,0,0,0
3248,11/21/2020,2020,11,21,11_2020,21_11_2020,2020,2021,,Saturday,weekend,39,47,0,0,0
3249,11/22/2020,2020,11,22,11_2020,22_11_2020,2020,2021,,Sunday,weekend,40,46,0,0,0.06
3250,11/23/2020,2020,11,23,11_2020,23_11_2020,2020,2021,,Monday,weekday,33,46,0,0,0
3251,11/24/2020,2020,11,24,11_2020,24_11_2020,2020,2021,,Tuesday,weekday,33,45,0,0.8,0.45
3252,11/25/2020,2020,11,25,11_2020,25_11_2020,2020,2021,,Wednesday,weekday,44,47,0,0,0.37
3253,11/26/2020,2020,11,26,11_2020,26_11_2020,2020,2021,Thanksgiving Day,Thursday,weekday,39,46,0,0,0
3254,11/27/2020,2020,11,27,11_2020,27_11_2020,2020,2021,,Friday,weekday,33,45,0,0,0
3255,11/28/2020,2020,11,28,11_2020,28_11_2020,2020,2021,,Saturday,weekend,28,50,0,0,0
3256,11/29/2020,2020,11,29,11_2020,29_11_2020,2020,2021,,Sunday,weekend,36,51,0,0,0
3257,11/30/2020,2020,11,30,11_2020,30_11_2020,2020,2021,,Monday,weekday,29,38,0,0,0
3258,12/1/2020,2020,12,1,12_2020,01_12_2020,2020,2021,,Tuesday,weekday,26,34,0,0,0
3259,12/2/2020,2020,12,2,12_2020,02_12_2020,2020,2021,,Wednesday,weekday,24,47,0,0,0
3260,12/3/2020,2020,12,3,12_2020,03_12_2020,2020,2021,,Thursday,weekday,29,47,0,0,0
3261,12/4/2020,2020,12,4,12_2020,04_12_2020,2020,2021,,Friday,weekday,31,46,0,0,0
3262,12/5/2020,2020,12,5,12_2020,05_12_2020,2020,2021,,Saturday,weekend,30,41,0,0,0
3263,12/6/2020,2020,12,6,12_2020,06_12_2020,2020,2021,,Sunday,weekend,34,37,0,0,0
3264,12/7/2020,2020,12,7,12_2020,07_12_2020,2020,2021,,Monday,weekday,34,38,0,0,0
3265,12/8/2020,2020,12,8,12_2020,08_12_2020,2020,2021,,Tuesday,weekday,33,37,0,0,0
3266,12/9/2020,2020,12,9,12_2020,09_12_2020,2020,2021,,Wednesday,weekday,32,53,0,0,0
3267,12/10/2020,2020,12,10,12_2020,10_12_2020,2020,2021,,Thursday,weekday,31,57,0,0,0
3268,12/11/2020,2020,12,11,12_2020,11_12_2020,2020,2021,,Friday,weekday,35,45,0,0,0.85
3269,12/12/2020,2020,12,12,12_2020,12_12_2020,2020,2021,,Saturday,weekend,32,42,0,0,1.04
3270,12/13/2020,2020,12,13,12_2020,13_12_2020,2020,2021,,Sunday,weekend,27,37,0,0,0
3271,12/14/2020,2020,12,14,12_2020,14_12_2020,2020,2021,,Monday,weekday,24,33,0,0,0
3272,12/15/2020,2020,12,15,12_2020,15_12_2020,2020,2021,,Tuesday,weekday,22,34,0,0,0
3273,12/16/2020,2020,12,16,12_2020,16_12_2020,2020,2021,,Wednesday,weekday,29,34,0,0,0
3274,12/17/2020,2020,12,17,12_2020,17_12_2020,2020,2021,,Thursday,weekday,29,35,0,0,0
3275,12/18/2020,2020,12,18,12_2020,18_12_2020,2020,2021,,Friday,weekday,24,37,0,0,0
3276,12/19/2020,2020,12,19,12_2020,19_12_2020,2020,2021,,Saturday,weekend,34,45,0,0,0
3277,12/20/2020,2020,12,20,12_2020,20_12_2020,2020,2021,,Sunday,weekend,32,42,0,0,0
3278,12/21/2020,2020,12,21,12_2020,21_12_2020,2020,2021,,Monday,weekday,33,47,0,0,0
3279,12/22/2020,2020,12,22,12_2020,22_12_2020,2020,2021,,Tuesday,weekday,31,42,0,0,0
3280,12/23/2020,2020,12,23,12_2020,23_12_2020,2020,2021,,Wednesday,weekday,27,58,0,0,0.1
3281,12/24/2020,2020,12,24,12_2020,24_12_2020,2020,2021,,Thursday,weekday,10,27,0,0.1,0
3282,12/25/2020,2020,12,25,12_2020,25_12_2020,2020,2021,Christmas Day,Friday,weekday,9,22,0,0,0
3283,12/26/2020,2020,12,26,12_2020,26_12_2020,2020,2021,,Saturday,weekend,19,35,0,0,0
3284,12/27/2020,2020,12,27,12_2020,27_12_2020,2020,2021,,Sunday,weekend,25,47,0,0,0
3285,12/28/2020,2020,12,28,12_2020,28_12_2020,2020,2021,,Monday,weekday,22,34,0,0,0
3286,12/29/2020,2020,12,29,12_2020,29_12_2020,2020,2021,,Tuesday,weekday,18,33,3,3.2,0.28
3287,12/30/2020,2020,12,30,12_2020,30_12_2020,2020,2021,,Wednesday,weekday,26,36,1,0,0.25
3288,12/31/2020,2020,12,31,12_2020,31_12_2020,2020,2021,,Thursday,weekday,23,30,1,0,0
3289,1/1/2021,2021,1,1,01_2021,01_01_2021,2021,2021,"New Year's Day",Friday,weekday,19,35,1.3,1.2,0.38
3290,1/2/2021,2021,1,2,01_2021,02_01_2021,2021,2021,,Saturday,weekend,28,35,0,2,0
3291,1/3/2021,2021,1,3,01_2021,03_01_2021,2021,2021,,Sunday,weekend,26,33,0.4,2,0.03
3292,1/4/2021,2021,1,4,01_2021,04_01_2021,2021,2021,,Monday,weekday,24,30,0,2,0
3293,1/5/2021,2021,1,5,01_2021,05_01_2021,2021,2021,,Tuesday,weekday,29,37,0,2,0
3294,1/6/2021,2021,1,6,01_2021,06_01_2021,2021,2021,,Wednesday,weekday,31,39,0,2,0
3295,1/7/2021,2021,1,7,01_2021,07_01_2021,2021,2021,,Thursday,weekday,33,38,0,2,0
3296,1/8/2021,2021,1,8,01_2021,08_01_2021,2021,2021,,Friday,weekday,30,36,0.2,1.2,0.02
3297,1/9/2021,2021,1,9,01_2021,09_01_2021,2021,2021,,Saturday,weekend,28,37,0,1.2,0
3298,1/10/2021,2021,1,10,01_2021,10_01_2021,2021,2021,,Sunday,weekend,24,29,0,1.2,0
3299,1/11/2021,2021,1,11,01_2021,11_01_2021,2021,2021,,Monday,weekday,22,30,0,1.2,0
3300,1/12/2021,2021,1,12,01_2021,12_01_2021,2021,2021,,Tuesday,weekday,27,37,0,1.2,0
3301,1/13/2021,2021,1,13,01_2021,13_01_2021,2021,2021,,Wednesday,weekday,31,41,0,1.2,0
3302,1/14/2021,2021,1,14,01_2021,14_01_2021,2021,2021,,Thursday,weekday,32,40,0,0,0.14
3303,1/15/2021,2021,1,15,01_2021,15_01_2021,2021,2021,,Friday,weekday,30,39,0,0,0.01
3304,1/16/2021,2021,1,16,01_2021,16_01_2021,2021,2021,,Saturday,weekend,30,36,0.7,1.2,0.07
3305,1/17/2021,2021,1,17,01_2021,17_01_2021,2021,2021,,Sunday,weekend,27,34,0.7,1.2,0.05
3306,1/18/2021,2021,1,18,01_2021,18_01_2021,2021,2021,Martin Luther King Jr. Day,Monday,weekday,23,30,0.1,1.2,0
3307,1/19/2021,2021,1,19,01_2021,19_01_2021,2021,2021,,Tuesday,weekday,20,32,1.7,1.2,0.05
3308,1/20/2021,2021,1,20,01_2021,20_01_2021,2021,2021,,Wednesday,weekday,13,34,0,1.2,0
3309,1/21/2021,2021,1,21,01_2021,21_01_2021,2021,2021,,Thursday,weekday,30,39,0,1.2,0
3310,1/22/2021,2021,1,22,01_2021,22_01_2021,2021,2021,,Friday,weekday,12,30,0,0,0
3311,1/23/2021,2021,1,23,01_2021,23_01_2021,2021,2021,,Saturday,weekend,10,30,0,0,0
3312,1/24/2021,2021,1,24,01_2021,24_01_2021,2021,2021,,Sunday,weekend,27,34,0,0,0.02
3313,1/25/2021,2021,1,25,01_2021,25_01_2021,2021,2021,,Monday,weekday,28,34,0.7,0,0.05
3314,1/26/2021,2021,1,26,01_2021,26_01_2021,2021,2021,,Tuesday,weekday,25,32,5.3,3.1,0.48
3315,1/27/2021,2021,1,27,01_2021,27_01_2021,2021,2021,,Wednesday,weekday,14,27,0,5.9,0
3316,1/28/2021,2021,1,28,01_2021,28_01_2021,2021,2021,,Thursday,weekday,8,26,0,5.1,0
3317,1/29/2021,2021,1,29,01_2021,29_01_2021,2021,2021,,Friday,weekday,16,32,0,5.1,0
3318,1/30/2021,2021,1,30,01_2021,30_01_2021,2021,2021,,Saturday,weekend,29,34,4.5,3.9,0.36
3319,1/31/2021,2021,1,31,01_2021,31_01_2021,2021,2021,,Sunday,weekend,30,32,6.3,11,0.29
3320,2/1/2021,2021,2,1,02_2021,01_02_2021,2021,2021,,Monday,weekday,22,33,0,14.2,0
3321,2/2/2021,2021,2,2,02_2021,02_02_2021,2021,2021,,Tuesday,weekday,21,33,0,13,0
3322,2/3/2021,2021,2,3,02_2021,03_02_2021,2021,2021,,Wednesday,weekday,17,36,0,11.8,0
3323,2/4/2021,2021,2,4,02_2021,04_02_2021,2021,2021,,Thursday,weekday,19,39,2.3,11,0.31
3324,2/5/2021,2021,2,5,02_2021,05_02_2021,2021,2021,,Friday,weekday,8,19,0.1,11.8,0
3325,2/6/2021,2021,2,6,02_2021,06_02_2021,2021,2021,,Saturday,weekend,2,12,0.7,11,0.07
3326,2/7/2021,2021,2,7,02_2021,07_02_2021,2021,2021,,Sunday,weekend,-7,5,0,11.8,0
3327,2/8/2021,2021,2,8,02_2021,08_02_2021,2021,2021,,Monday,weekday,1,15,3.9,11,0.08
3328,2/9/2021,2021,2,9,02_2021,09_02_2021,2021,2021,,Tuesday,weekday,0,18,0.1,14.2,0
3329,2/10/2021,2021,2,10,02_2021,10_02_2021,2021,2021,,Wednesday,weekday,6,16,0.5,13,0.03
3330,2/11/2021,2021,2,11,02_2021,11_02_2021,2021,2021,,Thursday,weekday,2,21,0.4,13,0.01
3331,2/12/2021,2021,2,12,02_2021,12_02_2021,2021,2021,,Friday,weekday,7,17,0.1,13,0.01
3332,2/13/2021,2021,2,13,02_2021,13_02_2021,2021,2021,,Saturday,weekend,-1,12,3.2,13,0.12
3333,2/14/2021,2021,2,14,02_2021,14_02_2021,2021,2021,,Sunday,weekend,-5,4,0.6,15,0.03
3334,2/15/2021,2021,2,15,02_2021,15_02_2021,2021,2021,"Washington's Birthday",Monday,weekday,0,12,6.1,16.1,0.19
3335,2/16/2021,2021,2,16,02_2021,16_02_2021,2021,2021,,Tuesday,weekday,7,20,0.8,20.9,0.01
3336,2/17/2021,2021,2,17,02_2021,17_02_2021,2021,2021,,Wednesday,weekday,6,27,0,20.1,0
3337,2/18/2021,2021,2,18,02_2021,18_02_2021,2021,2021,,Thursday,weekday,17,26,1.6,18.1,0.04
3338,2/19/2021,2021,2,19,02_2021,19_02_2021,2021,2021,,Friday,weekday,7,20,0,18.1,0
3339,2/20/2021,2021,2,20,02_2021,20_02_2021,2021,2021,,Saturday,weekend,5,29,0,16.9,0
3340,2/21/2021,2021,2,21,02_2021,21_02_2021,2021,2021,,Sunday,weekend,17,37,1.2,16.1,0.32
3341,2/22/2021,2021,2,22,02_2021,22_02_2021,2021,2021,,Monday,weekday,26,40,0,16.1,0
3342,2/23/2021,2021,2,23,02_2021,23_02_2021,2021,2021,,Tuesday,weekday,37,47,0,14.2,0
3343,2/24/2021,2021,2,24,02_2021,24_02_2021,2021,2021,,Wednesday,weekday,32,45,0,9.8,0
3344,2/25/2021,2021,2,25,02_2021,25_02_2021,2021,2021,,Thursday,weekday,27,40,0,7.1,0
3345,2/26/2021,2021,2,26,02_2021,26_02_2021,2021,2021,,Friday,weekday,24,43,0,5.9,0.02
3346,2/27/2021,2021,2,27,02_2021,27_02_2021,2021,2021,,Saturday,weekend,33,52,0,5.1,0
3347,2/28/2021,2021,2,28,02_2021,28_02_2021,2021,2021,,Sunday,weekend,34,49,0,3.1,0.01
3348,3/1/2021,2021,3,1,03_2021,01_03_2021,2021,2021,,Monday,weekday,24,35,0,0,0
3349,3/2/2021,2021,3,2,03_2021,02_03_2021,2021,2021,,Tuesday,weekday,22,43,0,0,0
3350,3/3/2021,2021,3,3,03_2021,03_03_2021,2021,2021,,Wednesday,weekday,33,59,0,0,0
3351,3/4/2021,2021,3,4,03_2021,04_03_2021,2021,2021,,Thursday,weekday,27,37,0,0,0
3352,3/5/2021,2021,3,5,03_2021,05_03_2021,2021,2021,,Friday,weekday,24,49,0,0,0
3353,3/6/2021,2021,3,6,03_2021,06_03_2021,2021,2021,,Saturday,weekend,26,48,0,0,0
3354,3/7/2021,2021,3,7,03_2021,07_03_2021,2021,2021,,Sunday,weekend,26,52,0,0,0
3355,3/8/2021,2021,3,8,03_2021,08_03_2021,2021,2021,,Monday,weekday,44,62,0,0,0
3356,3/9/2021,2021,3,9,03_2021,09_03_2021,2021,2021,,Tuesday,weekday,40,69,0,0,0
3357,3/10/2021,2021,3,10,03_2021,10_03_2021,2021,2021,,Wednesday,weekday,57,69,0,0,0
3358,3/11/2021,2021,3,11,03_2021,11_03_2021,2021,2021,,Thursday,weekday,42,64,0,0,0.16
3359,3/12/2021,2021,3,12,03_2021,12_03_2021,2021,2021,,Friday,weekday,37,54,0,0,0
3360,3/13/2021,2021,3,13,03_2021,13_03_2021,2021,2021,,Saturday,weekend,31,59,0,0,0
3361,3/14/2021,2021,3,14,03_2021,14_03_2021,2021,2021,,Sunday,weekend,36,48,0,0,0
3362,3/15/2021,2021,3,15,03_2021,15_03_2021,2021,2021,,Monday,weekday,29,40,1.8,0,0.23
3363,3/16/2021,2021,3,16,03_2021,16_03_2021,2021,2021,,Tuesday,weekday,33,38,0,1.2,0
3364,3/17/2021,2021,3,17,03_2021,17_03_2021,2021,2021,,Wednesday,weekday,34,39,0,0,0.37
3365,3/18/2021,2021,3,18,03_2021,18_03_2021,2021,2021,,Thursday,weekday,36,43,0,0,0.06
3366,3/19/2021,2021,3,19,03_2021,19_03_2021,2021,2021,,Friday,weekday,32,45,0,0,0
3367,3/20/2021,2021,3,20,03_2021,20_03_2021,2021,2021,,Saturday,weekend,28,58,0,0,0
3368,3/21/2021,2021,3,21,03_2021,21_03_2021,2021,2021,,Sunday,weekend,37,65,0,0,0
3369,3/22/2021,2021,3,22,03_2021,22_03_2021,2021,2021,,Monday,weekday,46,68,0,0,0
3370,3/23/2021,2021,3,23,03_2021,23_03_2021,2021,2021,,Tuesday,weekday,50,64,0,0,0.24
3371,3/24/2021,2021,3,24,03_2021,24_03_2021,2021,2021,,Wednesday,weekday,46,58,0,0,0.01
3372,3/25/2021,2021,3,25,03_2021,25_03_2021,2021,2021,,Thursday,weekday,38,50,0,0,0.18
3373,3/26/2021,2021,3,26,03_2021,26_03_2021,2021,2021,,Friday,weekday,35,45,0,0,0
3374,3/27/2021,2021,3,27,03_2021,27_03_2021,2021,2021,,Saturday,weekend,36,66,0,0,0
3375,3/28/2021,2021,3,28,03_2021,28_03_2021,2021,2021,,Sunday,weekend,35,51,0,0,0
3376,3/29/2021,2021,3,29,03_2021,29_03_2021,2021,2021,,Monday,weekday,31,62,0,0,0
3377,3/30/2021,2021,3,30,03_2021,30_03_2021,2021,2021,,Tuesday,weekday,44,68,0,0,0
3378,3/31/2021,2021,3,31,03_2021,31_03_2021,2021,2021,,Wednesday,weekday,32,44,0,0,0
3379,4/1/2021,2021,4,1,04_2021,01_04_2021,2021,2021,,Thursday,weekday,24,40,0,0,0
3380,4/2/2021,2021,4,2,04_2021,02_04_2021,2021,2021,,Friday,weekday,26,51,0,0,0
3381,4/3/2021,2021,4,3,04_2021,03_04_2021,2021,2021,,Saturday,weekend,40,71,0,0,0
3382,4/4/2021,2021,4,4,04_2021,04_04_2021,2021,2021,,Sunday,weekend,43,76,0,0,0
3383,4/5/2021,2021,4,5,04_2021,05_04_2021,2021,2021,,Monday,weekday,60,76,0,0,0
3384,4/6/2021,2021,4,6,04_2021,06_04_2021,2021,2021,,Tuesday,weekday,59,81,0,0,0
3385,4/7/2021,2021,4,7,04_2021,07_04_2021,2021,2021,,Wednesday,weekday,60,82,0,0,0
3386,4/8/2021,2021,4,8,04_2021,08_04_2021,2021,2021,,Thursday,weekday,52,69,0,0,0.36
3387,4/9/2021,2021,4,9,04_2021,09_04_2021,2021,2021,,Friday,weekday,51,62,0,0,0
3388,4/10/2021,2021,4,10,04_2021,10_04_2021,2021,2021,,Saturday,weekend,47,55,0,0,0.26
3389,4/11/2021,2021,4,11,04_2021,11_04_2021,2021,2021,,Sunday,weekend,45,56,0,0,0.01
3390,4/12/2021,2021,4,12,04_2021,12_04_2021,2021,2021,,Monday,weekday,48,62,0,0,0
3391,4/13/2021,2021,4,13,04_2021,13_04_2021,2021,2021,,Tuesday,weekday,42,54,0,0,0
3392,4/14/2021,2021,4,14,04_2021,14_04_2021,2021,2021,,Wednesday,weekday,36,51,0,0,0
3393,4/15/2021,2021,4,15,04_2021,15_04_2021,2021,2021,,Thursday,weekday,39,56,0,0,0
3394,4/16/2021,2021,4,16,04_2021,16_04_2021,2021,2021,,Friday,weekday,38,57,0,0,0
3395,4/17/2021,2021,4,17,04_2021,17_04_2021,2021,2021,,Saturday,weekend,35,56,0,0,0
3396,4/18/2021,2021,4,18,04_2021,18_04_2021,2021,2021,,Sunday,weekend,39,62,0,0,0
3397,4/19/2021,2021,4,19,04_2021,19_04_2021,2021,2021,,Monday,weekday,40,52,0,0,0
3398,4/20/2021,2021,4,20,04_2021,20_04_2021,2021,2021,,Tuesday,weekday,34,43,0,0,0
3399,4/21/2021,2021,4,21,04_2021,21_04_2021,2021,2021,,Wednesday,weekday,33,50,0,0,0
3400,4/22/2021,2021,4,22,04_2021,22_04_2021,2021,2021,,Thursday,weekday,32,60,0,0,0
3401,4/23/2021,2021,4,23,04_2021,23_04_2021,2021,2021,,Friday,weekday,43,62,0,0,0
3402,4/24/2021,2021,4,24,04_2021,24_04_2021,2021,2021,,Saturday,weekend,44,64,0,0,0
3403,4/25/2021,2021,4,25,04_2021,25_04_2021,2021,2021,,Sunday,weekend,39,47,0,0,0
3404,4/26/2021,2021,4,26,04_2021,26_04_2021,2021,2021,,Monday,weekday,40,79,0,0,0
3405,4/27/2021,2021,4,27,04_2021,27_04_2021,2021,2021,,Tuesday,weekday,50,87,0,0,0
3406,4/28/2021,2021,4,28,04_2021,28_04_2021,2021,2021,,Wednesday,weekday,46,51,0,0,0.04
3407,4/29/2021,2021,4,29,04_2021,29_04_2021,2021,2021,,Thursday,weekday,48,71,0,0,0.04
3408,4/30/2021,2021,4,30,04_2021,30_04_2021,2021,2021,,Friday,weekday,42,56,0,0,0
3409,5/1/2021,2021,5,1,05_2021,01_05_2021,2021,2021,,Saturday,weekend,42,85,0,0,0
3410,5/2/2021,2021,5,2,05_2021,02_05_2021,2021,2021,,Sunday,weekend,63,85,0,0,0
3411,5/3/2021,2021,5,3,05_2021,03_05_2021,2021,2021,,Monday,weekday,58,73,0,0,0.07
3412,5/4/2021,2021,5,4,05_2021,04_05_2021,2021,2021,,Tuesday,weekday,45,58,0,0,0
3413,5/5/2021,2021,5,5,05_2021,05_05_2021,2021,2021,,Wednesday,weekday,41,61,0,0,0
3414,5/6/2021,2021,5,6,05_2021,06_05_2021,2021,2021,,Thursday,weekday,44,56,0,0,0.06
3415,5/7/2021,2021,5,7,05_2021,07_05_2021,2021,2021,,Friday,weekday,39,60,0,0,0
3416,5/8/2021,2021,5,8,05_2021,08_05_2021,2021,2021,,Saturday,weekend,37,54,0,0,0.1
3417,5/9/2021,2021,5,9,05_2021,09_05_2021,2021,2021,,Sunday,weekend,40,57,0,0,0.12
3418,5/10/2021,2021,5,10,05_2021,10_05_2021,2021,2021,,Monday,weekday,39,52,0,0,0
3419,5/11/2021,2021,5,11,05_2021,11_05_2021,2021,2021,,Tuesday,weekday,36,56,0,0,0
3420,5/12/2021,2021,5,12,05_2021,12_05_2021,2021,2021,,Wednesday,weekday,37,62,0,0,0
3421,5/13/2021,2021,5,13,05_2021,13_05_2021,2021,2021,,Thursday,weekday,41,70,0,0,0
3422,5/14/2021,2021,5,14,05_2021,14_05_2021,2021,2021,,Friday,weekday,48,71,0,0,0
3423,5/15/2021,2021,5,15,05_2021,15_05_2021,2021,2021,,Saturday,weekend,55,62,0,0,0.01
3424,5/16/2021,2021,5,16,05_2021,16_05_2021,2021,2021,,Sunday,weekend,55,72,0,0,0
3425,5/17/2021,2021,5,17,05_2021,17_05_2021,2021,2021,,Monday,weekday,56,70,0,0,0
3426,5/18/2021,2021,5,18,05_2021,18_05_2021,2021,2021,,Tuesday,weekday,58,76,0,0,0.07
3427,5/19/2021,2021,5,19,05_2021,19_05_2021,2021,2021,,Wednesday,weekday,65,75,0,0,0.04
3428,5/20/2021,2021,5,20,05_2021,20_05_2021,2021,2021,,Thursday,weekday,66,86,0,0,0
3429,5/21/2021,2021,5,21,05_2021,21_05_2021,2021,2021,,Friday,weekday,69,86,0,0,0
